time,J_out,P_in,P_out,TK_out,kg_out,kg_per_s
396.39766026807,0,11.572805896639,9.664843882177,473.00011366457,0,0
436.48742629487,0,11.579448882221,9.6648451862426,473.00010650863,0,0
480.58616892436,0,11.585991964039,9.6648465399451,473.00009896294,0,0
529.0947858168,0,11.592215786161,9.6648479446684,473.00009123678,0,0
582.45426439848,0,11.598042488719,9.6648494023309,473.00008353453,0,0
641.14969083833,0,11.603464306428,9.6648509149049,473.00007605196,0,0
705.71465992216,0,11.608414479455,9.6648524846642,473.00006896175,0,0
776.73612591437,0,11.612831847975,9.6648541144708,473.00006239917,0,0
854.85973850581,0,11.616767173229,9.6648558113404,473.00005640989,0,0
940.79571235639,0,11.620262849254,9.6648575735439,473.00005111134,0,0
1035.325283592,0,11.623471767975,9.6648594078081,473.00004647324,0,0
1139.3078119512,0,11.626495325276,9.664861318337,473.000042464,0,0
1253.6885931464,0,11.62947762934,9.6648633125691,473.00003900224,0,0
1379.507452461,0,11.632707660246,9.6648653912023,473.00003604798,0,0
1517.9081977071,0,11.636500540484,9.6648675610733,473.00003350412,0,0
1670.1490174778,0,11.640902355269,9.6648698269552,473.00003129483,0,0
1837.6139192256,0,11.645955636878,9.6648721958581,473.00002934603,0,0
2021.8253111481,0,11.652000559425,9.6648746710347,473.00002761014,0,0
2224.457842263,0,11.659223601089,9.6648772590172,473.00002603981,0,0
2447.3536264893,0,11.667323522194,9.6648799651124,473.00002460353,0,0
2692.5389891382,0,11.675765248672,9.664882795556,473.00002327723,0,0
2962.242888052,0,11.683969610348,9.6648857572884,473.00002204338,0,0
3258.9171768572,0,11.691431386318,9.6648888564209,473.00002089044,0,0
3585.2588945429,0,11.697897293306,9.664892099059,473.00001981003,0,0
3944.2347839972,0,11.703512592636,9.6648954918379,473.00001879581,0,0
4339.1082623969,0,11.708837135457,9.6648997732093,473.00002138543,0,0
4773.4690886366,0,11.714673233054,9.8381063352622,474.22982556099,0,0
5251.2659975003,0,11.72227190424,10.424734095506,475.16036273819,0,0
5514.0542973753,0,11.727404887202,10.598172801149,474.95949252071,0,0
5516.1073309681,0,11.727447312506,10.599391074753,474.95792148811,0,0
5518.1603645609,315.99144794542,11.727489821386,10.600000326161,474.95443124161,0.00036564554933371,0.0043599046655071
5520.4187015129,2809.8988488445,11.72753667068,10.600000841206,474.94834734086,0.0032515412082787,0.011244437965001
5522.9028721602,7983.8702913053,11.727588312552,10.600001342131,474.94132158838,0.0092390596273731,0.017939832904861
5525.6354598721,16367.54039201,11.727645248759,10.600001856274,474.93329410735,0.018941557299955,0.024811462824332
5528.6413063553,28675.02684388,11.727708036436,10.600002395064,474.92421964532,0.033186114009384,0.03201196685138
5531.9477374868,45798.410206847,11.727777294705,10.600002965722,474.91408039104,0.053006076742077,0.039637734334158
5535.5848117315,68832.072277496,11.727853712226,10.600003574043,474.90289559302,0.079669324436544,0.047766071690989
5539.5855934006,99109.167926524,11.727938055844,10.60000422533,474.89072602817,0.1147205859155,0.056467719900063
5543.9864532366,138248.06948915,11.728031180514,10.600004924809,474.87766959341,0.16003531344024,0.065812335966804
5548.8273990562,188209.37805194,11.728134040731,10.60000567784,474.86384448636,0.21788581322628,0.075871405995264
5554.1524394578,30123.51743175,11.728247682389,10.600006490813,474.84933215141,0.034875935109275,0.086730135668784
5560.0099838996,246913.82961704,11.728373327147,10.60000736865,474.8342376549,0.28589027644616,0.098454106855427
5566.4532827855,334915.85971029,11.728512300747,10.600008318328,474.8185202426,0.38781523813159,0.11113627861402
5573.54091156,445745.32919184,11.728666110138,10.600009346797,474.80205411298,0.51619384496665,0.12486919471
5581.337303212,49720.284484391,11.728836419146,10.600010462273,474.78460356204,0.057583584692435,0.13976215792801
5589.9133340291,558008.68053658,11.729025181371,10.600011672091,474.76590950997,0.64632046233108,0.15591259190739
5599.346967928,749094.18051327,11.729234543665,10.600012985502,474.74567804788,0.86773812379353,0.17344336199172
5609.7239652168,987952.56945286,11.729466970068,10.60001441197,474.72367834946,1.1445575078065,0.19248006572052
5621.1386622344,62207.201680572,11.729725221701,10.600015962244,474.69975178949,0.072076846486775,0.21316536005623
5633.6948289538,1201814.952501,11.730012527022,10.600017646851,474.67381576297,1.3926783007171,0.23563882036172
5647.5066123452,1607921.499898,11.730332522595,10.600019477824,474.64582944418,1.8635486783207,0.26006000762494
5662.6995740757,2113183.5208062,11.730689419516,10.600021467554,474.61576788703,2.4495170367818,0.28659312972365
5679.4118319792,26499.422287492,11.731088048217,10.600023629464,474.58359955965,0.030722159087143,0.31541593192972
5697.7953156731,2516082.115776,11.731533922896,10.6000259784,474.54927451601,2.9175416160698,0.34672497258634
5718.0171477363,3365756.614576,11.732033508846,10.600028529704,474.51275963861,3.9035234842428,0.38072315353425
5740.2611630059,4419265.8802001,11.732594308747,10.600031299569,474.47401580063,5.1263832139038,0.41762449832334
5764.7295798025,5719336.5686264,11.733225031511,10.600034305673,474.43301583401,6.6358798074838,0.45766256103286
5791.6448382787,860638.65388728,11.733935126045,10.600037571772,474.38969185905,0.99878233119907,0.50115153571247
5821.2516226026,6921594.8318174,11.734737181366,10.600041113825,474.34414289585,8.0344902903665,0.54830159434045
5853.8190853588,9094268.9068609,11.735644347623,10.600044958809,474.29634379125,10.559106448487,0.59946922922273
5889.6432943906,11771259.538671,11.73667239236,10.600049134407,474.24633675319,13.67081813814,0.65502006371709
5929.0499243256,1246010.1109286,11.737838565245,10.600053677049,474.19411140206,1.447472534829,0.71543568611524
5972.3972172542,14061126.87672,11.73916495442,10.600058618523,474.13981069143,16.339199303023,0.78113561985035
6020.0792394756,18525489.873096,11.740674996581,10.600064005008,474.0834409278,21.533116692861,0.85273027817988
6072.5294639191,24035047.020147,11.742396222985,10.600069887528,474.02504257998,27.945591287777,0.93089386826991
6130.224710807,1415902.2472218,11.744358922471,10.600076329699,473.96457241443,1.6467869496939,1.0164671450439
6193.6894823836,28459091.158198,11.746599105823,10.600083400179,473.90201622539,33.110497868631,1.1103569339173
6263.5007311179,37715319.83478,11.749156006176,10.600091183859,473.8372036217,43.894299710233,1.2136840867402
6340.2931047257,49206157.516552,11.752073823649,10.600099777359,473.76988152612,57.287663175152,1.3277233054362
6424.7647156942,448052.8348992,11.755400938397,10.600109293125,473.699646235,0.5218297098659,1.4539566061374
6517.6834877596,58082309.647756,11.759189153702,10.600119862685,473.62592619572,67.672037235746,1.5941156212041
6619.8941370315,77690437.89837,11.763496863507,10.600131628699,473.5479606431,90.554147484112,1.7500744910575
6732.3258512307,102232965.47646,11.768384504799,10.600144747751,473.46469867397,119.21176472738,1.9238847143789
6856.0007368497,132891681.89577,11.773914187819,10.60015938861,473.37467992,155.03459404796,2.1177488679677
6992.0431110306,19745162.046998,11.780147296133,10.600175751273,473.27595206309,23.046972021201,2.3342694643005
7141.6897226297,163058538.93752,11.787148288856,10.600193985242,473.16523348779,190.43474418229,2.5753505234611
7306.3009953886,216319516.41498,11.794967828909,10.600214279519,473.03794292718,252.80478757999,2.8433838094894
7487.3733954234,282921286.46517,11.803648285475,10.600236793,472.88799891915,330.89745811483,3.1403097067507
7686.5530354617,29406504.77316,11.813221538676,10.600261693472,472.70974804891,34.424969193716,3.4681446790328
7905.6506395039,344677320.92383,11.823685943506,10.60028902236,472.49861191731,403.94276371486,3.8271926372527
8146.6580039502,458112655.23014,11.835013598717,10.600318812391,472.2549589425,537.56425573116,4.217671917845
8411.7661048412,598196877.85469,11.847133534463,10.600350969999,471.98241270773,702.94158746982,4.6381656982433
8703.3850158213,33443016.859114,11.859940933847,10.60038531961,471.68601866642,39.359752413112,5.0862103532291
9024.1658178994,709135502.51974,11.873262007535,10.600421462728,471.36978884092,835.97606594351,5.5564093860887
9377.0247001853,933866642.41148,11.886883538744,10.600458891141,471.03530211575,1102.8327803849,6.0419046655107
9765.1694706998,1202824408.412,11.900537084158,10.60049691451,470.68184608995,1423.087197943,6.5334212700671
10192.128718266,6743223.0267754,11.913926935603,10.600534726846,470.30916487423,7.9936724458184,7.0202169012545
10661.783890588,1350702945.475,11.926773019767,10.600571520401,469.9210568971,1604.4449477495,7.4917062107869
11178.404580143,1740986886.4671,11.938777280556,10.600606372358,469.52745854766,2072.3383352599,7.9360912609482
11746.687338653,2187890409.861,11.94968028518,10.600638436505,469.14340918975,2609.5795415192,8.3429014084091
12371.798373015,2692178212.5057,11.959290304427,10.600667028122,468.78483677571,3217.1516914377,8.7039747330308
13059.420510812,368290608.0107,11.96757429282,10.600691926634,468.46221640581,440.85901274366,9.0171327676124
13815.804862389,2887226389.2525,11.974380574972,10.600712553423,468.18749813834,3461.1625146344,9.2756297004438
14647.827649124,3545895522.4905,11.979821301902,10.600729152564,467.96233330041,4255.8440080765,9.483050917423
15563.052714533,4270300585.4047,11.984013440986,10.600742005927,467.78548773884,5130.1006297735,9.6432902657207
16569.800286482,395109015.64659,11.987151001092,10.600751658171,467.65093350141,475.0012649072,9.7633907588218
17677.222615626,4360559045.3913,11.989375865931,10.600758514689,467.55363730653,5244.9886465065,9.8485502348219
18895.387177684,5296545292.126,11.99090182033,10.600763217606,467.48503681629,6373.1399348516,9.9068441092619
20235.368195949,6322148053.7625,11.991904507578,10.600766301287,467.43786058044,7609.1189398632,9.9449587060304
21709.34731604,305040893.19623,11.992540067862,10.600768245,467.40552460508,367.19982265085,9.9688689057217
23330.72434814,6294470650.3981,11.992923986914,10.600769405542,467.38316103365,7578.0117140143,9.9830167755016
25114.23908345,7644372885.0583,11.993149711748,10.600770071687,467.36678884399,9203.9816947218,9.9909915322217
27076.105292291,9127577823.2766,11.993280668011,10.600770440015,467.35370184453,10990.555996972,9.9952351911138
29234.158122016,19395066.423418,11.993358933971,10.600770640842,467.34207521522,23.355128091356,9.9973647275026
31608.016234713,8970322033.1493,11.993410625841,10.600770754751,467.33068644728,10802.526287309,9.9983759844964
34219.26015868,10941038669.459,11.993450317761,10.600770826806,467.31887883753,13176.593093856,9.9988268919314
37091.628475044,13108371641.234,11.993485996129,10.600770881396,467.30625690477,15787.831952103,9.9990176919217
40251.233623045,15492009054.056,11.993521762341,10.600770930749,467.29255842001,18660.064843798,9.9990963181929
43726.799285845,2008721302.0339,11.993560289674,10.60077098133,467.27724254656,2419.6942297601,9.9991244329363
47549.921514926,15628953202.82,11.993601512165,10.600771035781,467.26086721256,18828.188723123,9.9991591740239
51755.355966914,18800414649.024,11.993646616391,10.600771093994,467.24281370832,22651.022428933,9.9991737129066
56381.333864102,22288320406.265,11.993696126703,10.600771157803,467.22294872053,26856.143315567,9.9991863437247
61469.909551008,1976574944.6563,11.993751235372,10.600771229099,467.20074870173,2381.9405240079,9.999200017998
67067.342806605,22294424534.737,11.993810924947,10.600771306798,467.1768997914,26870.084698565,9.9992287965259
73224.519387761,26934584533.646,11.993876605295,10.600771391549,467.15052968901,32467.139487133,9.9992451838495
79997.413627033,32037274441.265,11.993948751534,10.600771484694,467.12154585664,38623.918924348,9.9992626871759
87447.597290232,1448228568.0862,11.994028567214,10.600771588176,467.08943036378,1746.2731122207,9.9992850914039
95642.799319752,31754050880.063,11.994115518415,10.600771700927,467.05455451055,38296.128462628,9.9993136509393
104657.52155222,38540999425.46,11.994211188345,10.600771824752,467.01607607495,46490.87644165,9.9993369714794
114573.71600794,46003467113.629,11.9943161504,10.600771960554,466.9738254505,55505.126446035,9.999359575819
125481.52990923,54208334873.579,11.994431252668,10.600772109348,466.92744125244,65420.815994603,9.9993794688519
137480.12520065,8989757920.0249,11.994561043872,10.600772282251,466.87526697923,10852.222049619,9.9994721524212
150678.58002121,55071912998.52,11.994697429624,10.600772455821,466.82021862188,66501.019796481,9.9994536310634
165196.88032383,65979897165.539,11.994849506136,10.600772652699,466.7587201049,79698.879895589,9.9994694900583
181167.01065671,77970503555.933,11.995016508048,10.600772869444,466.69115552817,94216.606497024,9.9994903461553
198734.15402287,9902992588.9446,11.995203142801,10.600773117351,466.61587157402,11971.209948805,9.9995934500806
218058.01172566,78565444119.951,11.995401565776,10.600773371931,466.53524150054,95014.544863948,9.9995590383607
239314.25519872,94498216459.857,11.995621940397,10.600773659411,466.44571968291,114337.78005908,9.9995791183977
262696.12301909,112006804124.1,11.995863555684,10.600773975345,466.34743306932,135593.41349,9.9996001063385
288416.17762149,9618361135.796,11.99613118211,10.600774330663,466.23871227797,11650.582439914,9.9996926611329
316708.23768414,111865324300.07,11.996419090826,10.600774705685,466.12095776398,135586.21011851,9.9996587376574
347829.50375305,135113137818.84,11.996736942123,10.600775124981,465.99094341521,163877.65213809,9.9996799392845
382062.89642885,160648620582.73,11.997084879322,10.60077558552,465.84830150352,194998.29653466,9.9996991387276
419719.62837223,6785021251.4801,11.997467319316,10.600776096409,465.69134632472,8242.7137663745,9.9997605102639
461142.03350995,158907547043.94,11.997882472876,10.600776648585,465.52013644592,193224.49568709,9.9997458598418
506706.67916144,192778038794.75,11.998337884186,10.600777259723,465.33196018868,234646.3106098,9.9997655696681
556827.78937808,229957187771.45,11.998835369645,10.600777930703,465.12573089457,280210.34671457,9.9997819365433
611961.01061638,270759944703.13,11.999378487647,10.60077866738,464.89979245724,330330.80667465,9.9997953380374
672607.55397851,44185033548.078,11.999974742785,10.600779487613,464.65158534737,53978.391014043,9.999920298363
739318.75167686,274323933773.81,12.000617572542,10.600780366092,464.38138685936,335614.45584147,9.9998345238814
812701.06914504,328326410000.32,12.001321278723,10.600781341427,464.08502816526,402325.0566166,9.9998471251357
893421.61836004,387532235620.43,12.002086951341,10.600782411905,463.76098257596,475706.76205239,9.9998578416439
982214.22249654,48131163936.742,12.002921824246,10.600783594971,463.40635279209,59195.829400662,9.9999504387371
1079886.0870467,389038440754.11,12.003822869301,10.60078487671,463.02016923822,479475.23319658,9.9998861026845
1187325.1380519,467216076906.07,12.004802327368,10.600786290852,462.59832450917,577146.56456748,9.9998961394947
1305508.0941575,552805948520.01,12.005862572651,10.600787841519,462.13851413627,684585.06441908,9.9999043884103
1435509.3458738,45835751987.362,12.007010270647,10.600789546356,461.63746262584,56917.453722561,9.9999673969932
1578510.7227617,549312335614.09,12.008244972223,10.600791401907,461.09312604038,684151.64709922,9.9999240662897
1735812.2373383,661979750978.26,12.009576236563,10.600793438046,460.50146831459,827152.56793975,9.9999316804941
1908843.9033727,785095971832.7,12.011006657637,10.600795664789,459.85967281351,984453.61208175,9.9999378182922
2099178.7360104,30749656075.883,12.012541201505,10.60079810168,459.16438567577,38705.909755234,9.9999742119107
2308547.051912,771285195059.71,12.01418025472,10.600800756424,458.41306576059,974893.00258041,9.9999511092246
2538852.1994037,932717160912.6,12.015929422186,10.600803653642,457.60215182281,1184260.9519696,9.9999566578558
2792187.8616445,1108693251611.9,12.017789765313,10.60080680843,456.72889974557,1414565.7261281,9.9999610751569
3070857.0901095,1300400508667.8,12.019762257916,10.600810239847,455.79061491849,1667901.0078039,9.9999647056952
3377393.2414209,208079539257.95,12.021847849313,10.600813968613,454.78478731645,268397.94233481,9.9999964392758
3714583.0078635,1305126627173.5,12.024043069914,10.600818002129,453.71002229455,1693715.1194239,9.9999736681578
4085491.7509503,1554804782240.9,12.026348181717,10.60082236778,452.56482536176,2030904.6179891,9.999976721004
4493491.3683459,1826027815243.1,12.028759076698,10.600827079615,451.34887045127,2401813.0969542,9.999979216266
4942290.9474809,220777982140.53,12.031271804493,10.60083215048,450.06229046031,292550.52483647,9.9999981644666
5435970.4845295,1811658581735.3,12.033879009314,10.600837590767,448.70651606791,2419524.566257,9.9999848047261
5979017.975283,2163289029392.8,12.036575675311,10.600843410828,447.28350000681,2913203.9387806,9.999986815
6576370.2151118,2544231645225.3,12.039354032969,10.600849615568,445.79668336057,3456251.274709,9.9999884386737
7233457.6789235,202564273301.46,12.042206441129,10.600856205779,444.25049604501,277706.79078051,9.9999989876854
7956253.8891163,2494060725212.9,12.045123632393,10.600863174441,442.65046783124,3452058.5581302,9.9999917375049
8751329.7203284,2986500362521.8,12.04809766933,10.600870518239,441.00286619364,4174854.6870721,9.9999929733771
9625913.1346618,3518997525370.8,12.051119445874,10.60087822046,439.31508401102,4969930.4472055,9.9999939544587
10587954.890428,126579815376.84,12.054180890471,10.600886266256,437.59529294972,180665.81552953,9.9999992637328
11646200.821772,3409116268309.7,12.057273097486,10.600894628235,435.85148611639,4918606.1961646,9.9999957712274
12810271.346249,4097268235672.8,12.060388951023,10.600903279713,434.09140510891,5976852.0984355,9.999996471321
14090748.923175,4840932073491,12.063520697096,10.600912195666,432.32342497167,7140922.6003326,9.9999970149235
15499274.257793,5644967477940.8,12.066662234418,10.600921345709,430.55518914096,8421400.1601897,9.9999974485378
17048652.125873,884203001933.97,12.069807344429,10.600930704786,428.7933190869,1334151.0805993,9.9999999479404
18752967.78076,5600580959414.9,12.072950845688,10.600940239237,427.04362072398,8547378.5461407,9.999998307335
20627715.001137,6641198227829.7,12.076087549984,10.600949931704,425.31115205558,10251694.198279,9.9999985860536
20629728.889753,12902098479.8,12.07672020281,10.600951197707,424.32542438869,20046.971779818,9.9543597516526
20630735.83406,6436480226.4824,12.077148615187,10.600952548849,424.03524179051,10020.189582047,9.9510861765035
20631742.778368,6432104402.1434,12.077577617205,10.600954010098,423.86105547804,10025.0134695,9.9558767964174
20632850.417107,643250014.28518,12.077993906314,10.600955466169,423.74597095603,1003.3332915953,9.9641388683513
20634068.819719,1351442045.9974,12.078360575556,10.600956762037,423.67534709449,2108.9566055552,9.9733921971491
20635409.062593,2131359691.811,12.078655121359,10.600957803636,423.63520029456,3326.9281718545,9.9818256433281
20636883.329754,2989979612.899,12.078872133739,10.600958567239,423.61381869605,4667.8505160261,9.9884918605333
20638505.023631,3934792362.8525,12.079019763643,10.60095908302,423.60273899009,6143.3135501523,9.9931969964156
20640288.886896,4974085060.7712,12.079113209349,10.60095940728,423.59678523441,7766.2496425561,9.9962159138205
20642251.136488,6117115728.0126,12.079168768433,10.600959599019,423.59321049918,9551.1399621154,9.99799763104
20644409.611038,7374198035.6373,12.079200263222,10.600959707266,423.59066793603,11514.118301407,9.9989716937523
20646783.933044,8756754741.8618,12.079217785503,10.600959767317,423.5885111326,13673.047925666,9.9994668246887
20649395.68725,604506044.69282,12.079228001368,10.60095980227,423.58640331738,943.90636515516,9.9997033603068
20652268.616877,8725650498.1918,12.079234600302,10.600959824841,423.58424222349,13624.869524874,9.9998076161932
20655428.839466,10565379919.493,12.079239773453,10.600959842538,423.58190944789,16497.81491164,9.9998506700636
20658905.084314,12588998256.659,12.079244575715,10.600959858973,423.5793665675,19658.024039567,9.9998678282568
20662728.953648,306282087.9813,12.079249522556,10.600959875907,423.57656927431,478.27579898144,9.9998747601582
20666935.209914,12427167483.639,12.079254846548,10.600959894135,423.57350752597,19406.081201617,9.9998791435345
20671562.091807,15120380086.869,12.079260656446,10.600959914023,423.57013855934,23612.293835548,9.9998821939109
20676651.66189,18082775221.948,12.079267018167,10.600959935794,423.56643901669,28239.128657394,9.9998848271521
20682250.188981,21341242136.378,12.079273990747,10.60095995965,423.56237604525,33328.647816601,9.9998871358598
20688408.568781,3165123092.5666,12.07928188157,10.600959986682,423.55782132785,4943.1276491517,9.9998927119152
20695182.78656,21614460699.662,12.079290216202,10.60096001517,423.55297284957,33757.45507743,9.9998956294781
20702634.426118,25950928548.548,12.079299451905,10.600960046748,423.54757788904,40531.61011518,9.9998975935526
20710831.229632,30720685410.642,12.079309621098,10.600960081514,423.54164518065,47983.185568282,9.9999001371092
20719847.713497,3331567775.6665,12.079321069846,10.60096012069,423.53504110674,5203.8647424641,9.9999078869699
20729765.845748,30859442070.342,12.079333224715,10.600960162197,423.52793353857,48204.329980762,9.9999093553548
20740675.791225,37206823144.295,12.079346729148,10.60096020833,423.52005273346,58122.388126497,9.9999120731935
20752676.731249,44188175988.621,12.079361580973,10.600960259052,423.51139052141,69032.258872535,9.999915143774
20765877.765276,2924417392.9059,12.079378138772,10.600960315619,423.501807185,4568.9162040165,9.9999231674615
20780398.902705,43999068089.68,12.079395947804,10.600960376375,423.49139080488,68746.01978096,9.9999241943675
20796372.153877,53288786006.338,12.079415682465,10.600960443705,423.47988704408,83267.075661945,9.999927620674
20813942.730167,63505834365.474,12.079437367335,10.600960517657,423.46724621163,99240.243775469,9.9999309010277
20833270.364085,1352820351.9371,12.079461296015,10.600960599241,423.45332936482,2114.2422305093,9.9999360695091
20854530.761396,62639886236.711,12.079487461305,10.600960688385,423.43808129037,97906.125598201,9.9999389784203
20877917.198437,76233580787.505,12.079516285152,10.600960786548,423.42130431296,119166.43825694,9.9999427615702
20903642.279182,91183136775.938,12.079547948834,10.60096089432,423.40287391604,142552.7866251,9.9999459314063
20931939.868002,107623409040.35,12.079582739041,10.600961012662,423.38262775315,168277.77205656,9.9999485329172
20963067.215704,15686190857.792,12.079621622543,10.600961144936,423.36028936146,24530.275018108,9.9999686731899
20997307.298177,108917382778.03,12.079663138003,10.600961285885,423.33594398303,170354.21165277,9.9999566801174
21034971.388896,130785512229.58,12.079709363433,10.600961442799,423.30911231348,204594.1962094,9.9999591441088
21076401.888687,154831433710.9,12.07976017371,10.600961615137,423.27964935177,242258.18818823,9.9999614201601
21121975.438458,16371116253.626,12.079816536744,10.60096180622,423.24722819081,25620.753487726,9.9999779542214
21172106.343206,155387941701.78,12.07987749193,10.600962012528,423.21178168777,243239.45068869,9.999967762472
21227250.338428,187363935141.36,12.079944982598,10.600962240804,423.17280581156,293370.25937426,9.9999699967627
21287908.733172,222518379580.72,12.080019150852,10.600962491398,423.13003824397,348514.15507132,9.9999718883475
21354632.967391,14086934336.189,12.080101010725,10.600962767721,423.08307058151,22070.274285017,9.9999835509626
21428029.625032,221317861816.49,12.080190273809,10.600963068556,423.03165428489,346862.54569816,9.9999765974114
21508765.948437,268047556027.29,12.080288700506,10.600963399906,422.97522769537,420259.11026158,9.9999784698157
21597575.904183,319409763712.34,12.080396823791,10.600963763406,422.91337613276,500995.33526797,9.9999799753787
21695266.855503,5831857447.2867,12.080515726238,10.600964162601,422.84557745112,9151.4520979883,9.999985029482
21802726.901955,314614601847.44,12.080646048902,10.600964599439,422.77135238017,493944.81313817,9.9999833394397
21920932.953052,382851308110.85,12.080789277936,10.600965078815,422.69005531072,601404.77039434,9.9999848332495
22050959.609259,457826748815.57,12.080946497429,10.600965604097,422.60107417427,719610.72582617,9.9999859951916
22193988.931087,540197763389.1,12.081119029891,10.600966179491,422.50372704626,849637.27840959,9.9999869188346
22351321.185097,77311953040.195,12.081308629703,10.600966810686,422.39724654478,121685.43601893,9.9999972895511
22524386.664509,545758524270.33,12.081515921432,10.600967499358,422.28094339178,859671.64795196,9.9999894901714
22714758.691862,655067147174.61,12.081743469317,10.60096825396,422.15388218172,1032737.0352323,9.999990359295
22924167.92195,775095121851.08,12.081992771631,10.600969079172,422.01519470676,1223108.9638128,9.9999910522811
23154518.075046,79794885467.349,12.082265969455,10.600969981928,421.86390150331,126045.90256442,9.9999982746346
23407903.243453,776141177471.54,12.082564474748,10.600970966547,421.69905606506,1227377.4383992,9.9999928166272
23686626.9287,935234691615.09,12.082891097431,10.600972042278,421.51952414681,1480762.5211138,9.9999934671306
23993222.982472,1109804767527.7,12.08324793996,10.6009732159,421.32420176768,1759486.1145537,9.9999939802313
24330478.641621,66998895588.959,12.08363758152,10.600974495907,421.11189848366,106373.16794427,9.9999987250635
24701459.866684,1100573726130.3,12.084062145272,10.600975889265,420.881436643,1750101.3597464,9.9999951722707
25109539.214255,1331604926108.8,12.084524681005,10.600977406309,420.63151874966,2121082.5074041,9.9999956517121
25558426.496582,1584870511852,12.085027766507,10.600979055884,420.36087183417,2529161.7725618,9.9999960274576
26052202.507142,24068060157.18,12.085574224151,10.600980847938,420.06819099233,38484.984328283,9.9999983638973
26595356.118758,1555085602589.9,12.086166641188,10.600982791818,419.75219900715,2491970.2554468,9.9999968228847
27192825.091535,1889619209025.6,12.086807976997,10.600984898521,419.41159861241,3035123.8002405,9.9999971712853
27850040.961591,2255909259145.8,12.087500867604,10.600987177308,419.04516593223,3632592.7027318,9.9999974430491
28572978.418651,2656846104212.1,12.088247879517,10.600989637767,418.65173133913,4289808.4990721,9.9999976629466
29368209.621418,372622921689.6,12.08905144629,10.600992290237,418.23020781815,603399.34851403,9.9999998890781
